case_type,interpretation_hint,userID,user_level,profile_size,holdout_animeID,heldout_title,heldout_catalog_score,popularity_baseline_rank,metadata_content_rank,graph_related_rank,people_staff_affinity_rank,latent_svd_rank,full_product_hybrid_rank,tuned_product_hybrid_rank,level_tuned_product_hybrid_rank,level_tuned_product_hybrid_rank,metadata_content_holdout_model_score,graph_related_holdout_model_score,people_staff_affinity_holdout_model_score,latent_svd_holdout_model_score,full_product_hybrid_holdout_model_score,tuned_product_hybrid_holdout_model_score,level_tuned_product_hybrid_holdout_model_score,level_tuned_product_hybrid_holdout_model_score,top1_animeID,top1_title,top12_titles,candidate_pool_size
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1107332040,Casual,77,32899,Watashi ga Motete Dousunda,6.92,13,25,5,8,1,2,3,1,1,3066.5205078125,6.699500560760498,3871.25927734375,0.18558931350708008,0.7608427405357361,0.6885355710983276,0.742861270904541,0.742861270904541,32899,Watashi ga Motete Dousunda,Watashi ga Motete Dousunda | Clannad | Jibaku Shounen Hanako-kun | Bakuman. | Darker than Black: Kuro no Keiyakusha | Super Lovers | Akuma no Riddle | Inazuma Eleven | Tsuritama | Shingeki no Kyojin Movie 1: Guren no Yumiya | Tight-rope | Otome Youkai Zakuro,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1111066251,Fan,313,61943,Haibara-kun no Tsuyokute Seishun New Game,6.61,31,12,1,59,5,5,1,1,1,12936.517578125,14.618666648864746,1354.1646728515625,0.10535787791013718,0.6305439472198486,0.7740212082862854,0.7892135977745056,0.7892135977745056,61943,Haibara-kun no Tsuyokute Seishun New Game,Haibara-kun no Tsuyokute Seishun New Game | Magi: Sinbad no Bouken (TV) | Cider no You ni Kotoba ga Wakiagaru | Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi | Full Metal Panic? Fumoffu | Chuunibyou demo Koi ga Shitai! Movie: Take On Me | Jibaku Shounen Hanako-kun 2 | Shokugeki no Souma: Ni no Sara OVA | Gundam Build Fighters | Love Live! Sunshine!! 2nd Season | Kakushigoto Movie | Xiehou Ta de Shaonu Shidai,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1155411522,Casual,95,27957,Steins;Gate: Soumei Eichi no Cognitive Computing,7.44,15,53,11,6,1,1,2,1,1,2353.617431640625,3.3025851249694824,4157.07470703125,0.16396865248680115,0.7141680717468262,0.6338494420051575,0.7073489427566528,0.7073489427566528,27957,Steins;Gate: Soumei Eichi no Cognitive Computing,Steins;Gate: Soumei Eichi no Cognitive Computing | D.Gray-man | Saint Seiya: Meiou Hades Juuni Kyuu-hen | Clannad: After Story | Blame! Movie | Gin no Saji | Ousama Game The Animation | Kuroko no Basket: Baka ja Katenai no yo! | Mairimashita! Iruma-kun | Casshern Sins | Babylon | InuYasha: Kanketsu-hen,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1155724469,Casual,58,10357,Jinrui wa Suitai Shimashita,7.7,18,16,3,20,3,2,2,1,1,2641.846923828125,7.624619007110596,812.5761108398438,0.07715499401092529,0.7275433540344238,0.7550275325775146,0.7861602902412415,0.7861602902412415,10357,Jinrui wa Suitai Shimashita,Jinrui wa Suitai Shimashita | Summer Wars | Aria the Animation | Aku no Hana | Nakitai Watashi wa Neko wo Kaburu | Tonikaku Kawaii | Asagao to Kase-san. | Sora no Method | Assault Lily: Bouquet | Fate/Prototype | Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou | Date A Live III,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1083623248,Fan,362,53865,Yozakura-san Chi no Daisakusen,7.58,17,8,3,4,1,1,1,1,1,18197.560546875,11.724417686462402,7759.861328125,0.588097333908081,0.753377377986908,0.7118702530860901,0.7703235745429993,0.7703235745429993,53865,Yozakura-san Chi no Daisakusen,Yozakura-san Chi no Daisakusen | Kanojo mo Kanojo | Fantasy Bishoujo Juniku Ojisan to | Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches | Love Live! The School Idol Movie | Yama no Susume: Next Summit | Tensei shitara Slime Datta Ken OVA | Tonikaku Kawaii: SNS | Tonari no Kaibutsu-kun | Hikari no Ou | BanG Dream! Movie: Episode of Roselia - I: Yakusoku | Inugami-san to Nekoyama-san,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1089110005,Beginner,12,2923,Shugo Chara!,7.41,13,1,1,5,1,1,1,1,1,1606.275146484375,9.822819709777832,433.493408203125,0.024751190096139908,0.908215343952179,0.9607961177825928,0.9607961177825928,0.9607961177825928,2923,Shugo Chara!,Shugo Chara! | Nisemonogatari | Ao no Exorcist Movie | Romeo x Juliet | Paradise Kiss | Higurashi no Naku Koro ni Kaku: Outbreak | Binbougami ga! | SSSS.Gridman | Kemono Friends | Shirobako | Slayers Try | BanG Dream! Asonjatta!,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2072461069,Fan,198,26,Texhnolyze,7.76,17,1,1,33,2,1,1,1,1,17559.837890625,57.11949920654297,1351.7352294921875,0.2501083016395569,0.8183461427688599,0.8750610947608948,0.8432104587554932,0.8432104587554932,26,Texhnolyze,Texhnolyze | Black Lagoon: Roberta's Blood Trail | Goku Sayonara Zetsubou Sensei | Break Blade Movie 4: Sanka no Chi | 91 Days | Galaxy Angel | Bokusatsu Tenshi Dokuro-chan 2 | Coyote Ragtime Show | Kaleido Star: Aratanaru Tsubasa - Extra Stage | Naruto: Shippuuden Movie 6 - Road to Ninja | Kidou Senshi Gundam 00: Tenshi-tachi no Kiseki | Gokujou Seitokai,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1118795561,Casual,78,2154,Tekkon Kinkreet,7.94,18,8,1,75,2,2,1,1,1,5574.849609375,6.674561500549316,17.431652069091797,0.09000270068645477,0.7736514806747437,0.8819435238838196,0.8824688792228699,0.8824688792228699,2154,Tekkon Kinkreet,"Tekkon Kinkreet | Zom 100: Zombie ni Naru made ni Shitai 100 no Koto | Redline | Ginga Tetsudou no Yoru | Gate: Jieitai Kanochi nite, Kaku Tatakaeri | Umineko no Naku Koro ni | Bishoujo Senshi Sailor Moon Crystal | Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio | Inaka Isha | 11eyes | Dead Mount Death Play | Captain Herlock",101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1121892122,Casual,136,902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.13,15,36,6,1,1,1,1,1,1,4819.482421875,5.108050346374512,5247.2861328125,0.43393418192863464,0.7902307510375977,0.7193921804428101,0.7886824011802673,0.7886824011802673,902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu | 86 | Aharen-san wa Hakarenai | Kawaikereba Hentai demo Suki ni Natte Kuremasu ka? | Kami nomi zo Shiru Sekai | Yofukashi no Uta Season 2 | To LOVE-Ru Darkness 2nd | Shoujo☆Kageki Revue Starlight | Digimon Tamers | Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA | Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka | Toradora!: Bentou no Gokui,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1121898075,Beginner,20,39617,Yakusoku no Neverland 2nd Season,5.24,14,2,1,8,4,3,1,1,1,1423.1573486328125,4.0,978.6614379882812,0.01912575215101242,0.6214405298233032,0.7043810486793518,0.7043810486793518,0.7043810486793518,39617,Yakusoku no Neverland 2nd Season,Yakusoku no Neverland 2nd Season | Vinland Saga | Kono Oto Tomare! | Great Pretender | Fruits Basket 2nd Season | Psycho-Pass | Mushishi | Keijo!!!!!!!! | Isekai no Seikishi Monogatari | Saishuu Heiki Kanojo | Gakusen Toshi Asterisk 2nd Season | Mahoutsukai no Yome Season 2 Part 2,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1125949997,Casual,128,34430,Meitantei Conan Movie 21: Karakurenai no Love Letter,7.68,31,9,3,6,1,1,1,1,1,6559.39697265625,11.526591300964355,4194.70654296875,0.1535797417163849,0.8213728070259094,0.8568929433822632,0.8828962445259094,0.8828962445259094,34430,Meitantei Conan Movie 21: Karakurenai no Love Letter,Meitantei Conan Movie 21: Karakurenai no Love Letter | Carole & Tuesday | Bakuman. | High Card | Sora yori mo Tooi Basho | Pokemon Advanced Generation | Ansatsu Kyoushitsu: Kagaijugyou-hen | Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna | Rainbow: Nisha Rokubou no Shichinin | Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka? | Kodomo no Omocha (TV) | Kidou Senshi Gundam AGE,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1126669732,Casual,57,39491,Psycho-Pass 3,7.44,13,3,1,1,3,2,1,1,1,5977.22119140625,10.91572380065918,5600.33203125,0.10258810222148895,0.867761492729187,0.9012023210525513,0.9074491858482361,0.9074491858482361,39491,Psycho-Pass 3,"Psycho-Pass 3 | Fate/stay night Movie: Heaven's Feel - I. Presage Flower | Vinland Saga Season 2 | Golden Kamuy 3rd Season | Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go) | Hunter x Hunter | Ranpo Kitan: Game of Laplace | Date A Live III | Magic Kaito 1412 | Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito | Zettai Karen Children | Choujigen Game Neptune The Animation: Yakusoku no Eien - True End",101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1133579893,Fan,161,6372,Higashi no Eden Movie I: The King of Eden,7.53,16,5,5,30,1,1,2,1,1,10043.1455078125,8.0,2054.399658203125,0.2992362380027771,0.7404712438583374,0.6591074466705322,0.7015770673751831,0.7015770673751831,6372,Higashi no Eden Movie I: The King of Eden,Higashi no Eden Movie I: The King of Eden | Nichijou | Shinseiki Evangelion | Zero no Tsukaima F | Acchi Kocchi | Onegai☆Teacher: Himitsu na Futari | Fairy Tail: Final Series | Yakitate!! Japan | Enen no Shouboutai: Ni no Shou | Gintama: Yorinuki Gintama-san on Theater 2D | D.Gray-man Hallow | Naruto: Shippuuden Movie 1,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,1134613885,Fan,240,1965,Sola,7.17,27,9,1,18,3,3,1,1,1,13231.4765625,32.84660339355469,4349.173828125,0.16644242405891418,0.7858176231384277,0.8709385991096497,0.8693057298660278,0.8693057298660278,1965,Sola,Sola | Kobayashi-san Chi no Maid Dragon | Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou | Jibaku Shounen Hanako-kun | Ichiban Ushiro no Daimaou Specials | Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru | Lucky☆Star | Nabari no Ou | Sasami-san@Ganbaranai | Hanaukyou Maid-tai | Queen's Blade: Gyokuza wo Tsugu Mono | Aoi Sekai no Chuushin de,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2112091883,Veteran,508,61942,Vigilante: Boku no Hero Academia Illegals 2nd Season,7.39,14,14,6,14,1,1,1,1,1,19388.798828125,7.40119743347168,11316.6328125,0.4449719786643982,0.7250715494155884,0.633391261100769,0.7808544635772705,0.7808544635772705,61942,Vigilante: Boku no Hero Academia Illegals 2nd Season,Vigilante: Boku no Hero Academia Illegals 2nd Season | Mini Dragon Specials | Ao no Exorcist: Yuki no Hate-hen | Honey Lemon Soda | Boogiepop wa Warawanai (2019) | Baccano! Specials | Baki: Dai Raitaisai-hen | Drifters (OVA) | Koro-sensei Quest! | Nakanohito Genome [Jikkyouchuu] | Gochuumon wa Usagi desu ka? Bloom | Sayonara Watashi no Cramer,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2115164597,Fan,379,58131,Shiunji-ke no Kodomotachi,7.05,17,10,3,3,1,1,1,1,1,17585.998046875,26.286903381347656,10704.1796875,0.43259891867637634,0.8154359459877014,0.8061832785606384,0.840977132320404,0.840977132320404,58131,Shiunji-ke no Kodomotachi,"Shiunji-ke no Kodomotachi | Katainaka no Ossan, Kensei ni Naru | Kikansha no Mahou wa Tokubetsu desu | Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA | Danshi Koukousei no Nichijou | Ao no Exorcist | Hal | Renai Boukun | True Tears | Boku no Hero Academia the Movie 1: Futari no Hero | Dungeon no Naka no Hito | Synduality: Noir",101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,43727378,Beginner,15,11751,Senki Zesshou Symphogear,7.05,28,1,1,1,5,2,1,1,1,2466.53173828125,5.386294364929199,2910.943115234375,0.009878069162368774,0.7588497996330261,0.8015493154525757,0.8015493154525757,0.8015493154525757,11751,Senki Zesshou Symphogear,"Senki Zesshou Symphogear | Vanitas no Karte | Keijo!!!!!!!! | Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen | Toaru Majutsu no Index Movie: Endymion no Kiseki | Nurarihyon no Mago | Grancrest Senki | Strike Witches: Road to Berlin | Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku. | The iDOLM@STER Cinderella Girls 2nd Season | Nobunaga the Fool | Kimi ni Todoke",101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,44009727,Fan,197,8476,Otome Youkai Zakuro,7.42,25,18,2,4,1,1,1,1,1,5944.1279296875,12.793859481811523,7580.80126953125,0.1777690351009369,0.7775965332984924,0.7955927848815918,0.8473025560379028,0.8473025560379028,8476,Otome Youkai Zakuro,"Otome Youkai Zakuro | Devilman: Crybaby | Kimi ni Todoke: Kataomoi | Macross F | Tsubasa: Shunraiki | Yondemasu yo, Azazel-san. Z | Oshiete! Galko-chan | Dandadan | Bounen no Xamdou | Sekkou Boys | Free! Movie 5: The Final Stroke - Kouhen | Kono Oto Tomare! Part 2",101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,47226175,Casual,79,9734,K-On!!: Keikaku!,7.86,13,11,2,2,1,1,2,1,1,3285.0859375,5.896507740020752,4283.208984375,0.18654698133468628,0.8068062663078308,0.7625570297241211,0.8105567693710327,0.8105567693710327,9734,K-On!!: Keikaku!,K-On!!: Keikaku! | Hellsing Ultimate | Stranger: Mukou Hadan | Danna ga Nani wo Itteiru ka Wakaranai Ken | Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo! | Bokusatsu Tenshi Dokuro-chan 2 | Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa | Binzume Yousei | Higurashi no Naku Koro ni Kai Specials | Bounen no Xamdou | Kaginado Season 2 | Sarusuberi: Miss Hokusai,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,50329244,Fan,217,880,Aa! Megami-sama! Sorezore no Tsubasa,7.54,24,22,4,16,1,2,1,1,1,7627.46142578125,4.6931471824646,3665.072509765625,0.1296789050102234,0.7759392261505127,0.7471680045127869,0.7933117151260376,0.7933117151260376,880,Aa! Megami-sama! Sorezore no Tsubasa,Aa! Megami-sama! Sorezore no Tsubasa | Tenchi Muyou! Ryououki | Jigoku Shoujo Futakomori | Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo! | Nekopara | Break Blade Movie 1: Kakusei no Toki | Azur Lane | Captain Tsubasa | Edomae Elf | Fate/Apocrypha | Bakuten Shoot Beyblade | Hachimitsu to Clover II,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,50339325,Casual,122,31327,Shokugeki no Souma OVA,7.32,13,33,7,1,1,1,4,1,1,3752.6337890625,2.4000000953674316,6548.1513671875,0.19207671284675598,0.7669668793678284,0.6632099747657776,0.7387399673461914,0.7387399673461914,31327,Shokugeki no Souma OVA,Shokugeki no Souma OVA | Skip to Loafer | Takt Op. Destiny | Kimi wa Houkago Insomnia | Renai Boukun | Sakamoto desu ga? | Mawaru Penguindrum | Tenchi Muyou! Ryououki | Deadman Wonderland | Raise wa Tanin ga Ii | Aa! Megami-sama! | Rurouni Kenshin DVD-BOX Special Ending,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,51479752,Fan,349,39705,One Punch Man 2nd Season Specials,7.39,14,21,8,4,1,1,1,1,1,11099.2470703125,4.4794416427612305,12462.849609375,0.2640005946159363,0.7842404246330261,0.7406019568443298,0.8065895438194275,0.8065895438194275,39705,One Punch Man 2nd Season Specials,One Punch Man 2nd Season Specials | Kumichou Musume to Sewagakari | Tonikaku Kawaii: Joshikou-hen | C: The Money of Soul and Possibility Control | Yoru wa Mijikashi Arukeyo Otome | Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem | Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿ | Tonari no Seki-kun | Bungou Stray Dogs: Hitori Ayumu | Mugen no Juunin: Immortal | Golden Kamuy: Barato no Youjinbou/Kaiki! Nazo no Kyodai Tori | Needless,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2097936018,Fan,150,31338,Hundred,6.3,15,8,1,43,1,1,1,1,1,8505.2001953125,17.060340881347656,1136.28125,0.37356144189834595,0.8388828039169312,0.9311196804046631,0.9366446733474731,0.9366446733474731,31338,Hundred,"Hundred | Shiguang Dailiren | 86 | Domestic na Kanojo | Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka? | Look Back | To Heart 2 | Nisemonogatari | Gunsmith Cats | Tenshi no Tamago | Papa no Iukoto wo Kikinasai!: Pokkapoka | Dark Gathering",101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2131127078,Beginner,20,57390,Wonderful Precure!,7.63,45,1,1,8,9,1,1,1,1,2819.3349609375,7.218875885009766,375.5439453125,0.006284633185714483,0.7219476699829102,0.8116650581359863,0.8116650581359863,0.8116650581359863,57390,Wonderful Precure!,Wonderful Precure! | Show By Rock!! | Fate/Zero 2nd Season | Vampire Dormitory | Uchuu Patrol Luluco | Sugar Apple Fairy Tale Part 2 | Baccano! | Binan Koukou Chikyuu Bouei-bu Love! Love! | Yami no Matsuei | Hetalia: The World Twinkle | Night Walker: Mayonaka no Tantei | Ranma ½: Yomigaeru Kioku,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2129467152,Casual,136,90,Shin Kidou Senki Gundam Wing,7.66,15,2,1,2,3,2,1,1,1,7790.86279296875,15.883916854858398,4573.97998046875,0.1220415011048317,0.6773430109024048,0.7330698370933533,0.7128782272338867,0.7128782272338867,90,Shin Kidou Senki Gundam Wing,Shin Kidou Senki Gundam Wing | Evangelion Movie 1: Jo | Rockman.EXE | Suzumiya Haruhi no Yuuutsu (2009) | Free! Eternal Summer | Hataraku Maou-sama! | Kaitou Saint Tail | Trinity Blood | Africa no Salaryman (TV) | JoJo no Kimyou na Bouken: Phantom Blood | Tennis no Oujisama Movie 1: Futari no Samurai - The First Game | Mai-Otome,101
strong_personalization_case,Profile-level tuned product hybrid recovered a liked title that popularity did not place in the visible 12-item row.,2144994217,Casual,79,12117,Meitantei Conan Movie 16: 11-ninme no Striker,7.7,29,10,1,4,1,1,1,1,1,3812.083740234375,15.623041152954102,3858.555419921875,0.2592998743057251,0.8535016775131226,0.936445415019989,0.955453097820282,0.955453097820282,12117,Meitantei Conan Movie 16: 11-ninme no Striker,"Meitantei Conan Movie 16: 11-ninme no Striker | Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen | .hack//Sign | Komi-san wa, Comyushou desu. | One Piece Film: Gold | Ansatsu Kyoushitsu: Jump Festa 2013 Special | Kindaichi Shounen no Jikenbo Returns | B-Project: Kodou*Ambitious | Nil Admirari no Tenbin | Free! Eternal Summer: Kindan no All Hard! | Nobunaga Concerto | Fushigi Yuugi: Dai Ni Bu",101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,2132005292,Beginner,20,37517,Happy Sugar Life,6.75,5,3,101,19,14,7,13,13,13,1426.1204833984375,0.0,439.55706787109375,0.006280483677983284,0.5184573531150818,0.39228323101997375,0.39228323101997375,0.39228323101997375,49220,Isekai Ojisan,Isekai Ojisan | Karin | Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka | Aru Majo ga Shinu Made | Fugou Keiji: Balance:Unlimited | Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage | Last Exile | Alien 9 | Wu Liuqi: Xuanwu Guo Pian | Love Hina | RideBack | Tsugumomo,101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,29329287,Fan,326,52973,Megami no Café Terrace,7.32,8,12,10,48,10,10,9,13,13,12902.5302734375,4.043051242828369,2123.998291015625,0.11158543825149536,0.37524932622909546,0.30035844445228577,0.3044704794883728,0.3044704794883728,59845,Kaoru Hana wa Rin to Saku,Kaoru Hana wa Rin to Saku | Cowboy Bebop | Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru | Steins;Gate | Tensei shitara Ken deshita | Arslan Senki (TV): Fuujin Ranbu | Boushoku no Berserk | Toujima Tanzaburou wa Kamen Rider ni Naritai | Shijou Saikyou no Deshi Kenichi OVA | Neko no Ongaeshi | Class no Daikirai na Joshi to Kekkon suru Koto ni Natta. | Diamond no Ace: Second Season OVA,101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,371522125,Beginner,16,20159,Pokemon: The Origin,7.74,9,49,101,55,8,10,13,13,13,315.6730651855469,0.0,45.541263580322266,0.00733574852347374,0.5361188054084778,0.4298931956291199,0.4298931956291199,0.4298931956291199,1920,Urusei Yatsura Movie 1: Only You,"Urusei Yatsura Movie 1: Only You | Shin Evangelion Movie:|| | JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen | Switch | Sousou no Frieren | Fumetsu no Anata e | Mawaru Penguindrum | Hetalia: The World Twinkle | Undead Girl Murder Farce | Kono Danshi, Mahou ga Oshigoto desu. | Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu | K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni",101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,332538160,Casual,145,32491,Kanojo to Kanojo no Neko: Everything Flows,7.66,8,52,12,36,12,13,12,13,13,3064.8115234375,1.7917594909667969,1431.1904296875,0.023451589047908783,0.335904061794281,0.26071736216545105,0.27134594321250916,0.27134594321250916,37520,Dororo,"Dororo | JoJo no Kimyou na Bouken | Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai | Re-Main | Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu | Mob Psycho Mini | Fate/stay night TV Reproduction | Corpse Party: Missing Footage | Yowamushi Pedal: New Generation | Pokemon XY | Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita | Kuroshitsuji Recap",101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,1679741442,Fan,247,2104,Seto no Hanayome,7.65,9,36,6,31,9,11,11,13,13,6970.6708984375,8.119696617126465,2436.954833984375,0.08355863392353058,0.3230646848678589,0.25965356826782227,0.2473570704460144,0.2473570704460144,31964,Boku no Hero Academia,Boku no Hero Academia | Dead Leaves | Seirei no Moribito | JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen | Yami Shibai | Ajin Part 2 | Kamigami no Asobi | Shigofumi | RahXephon | Chirin no Suzu | Itsudatte Bokura no Koi wa 10 cm Datta. | Supernatural The Animation,101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,1715716689,Fan,486,50410,One Piece Film: Red,7.82,7,16,19,16,7,11,11,13,13,18959.556640625,2.4000000953674316,9745.1796875,0.09241920709609985,0.4269154667854309,0.32413437962532043,0.3158332109451294,0.3158332109451294,60098,Boku no Hero Academia: Final Season,"Boku no Hero Academia: Final Season | Mushishi Zoku Shou: Odoro no Michi | Casshern Sins | JoJo no Kimyou na Bouken Part 5: Ougon no Kaze | Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season | Jiisan Baasan Wakagaeru | Onegai☆Teacher | Shingeki no Kyojin OVA | Tokyo Ravens | Love All Play | Konjiki no Gash Bell!! | Trillion Game",101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,469860950,Casual,66,2167,Clannad,7.99,3,1,6,17,100,12,7,13,13,5764.46923828125,10.927376747131348,1412.253173828125,-0.08994883298873901,0.3921252489089966,0.3284686207771301,0.23686815798282623,0.23686815798282623,21557,Omoide no Marnie,"Omoide no Marnie | The God of High School | Ousama Ranking | Owari no Seraph | Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai | Kimi to, Nami ni Noretara | Lazarus | Tondemo Skill de Isekai Hourou Meshi | Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA | Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou | Kami nomi zo Shiru Sekai | Gakusen Toshi Asterisk",101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,444880766,Fan,220,1689,Byousoku 5 Centimeter,7.55,4,25,4,74,10,9,8,13,13,8318.41796875,15.643987655639648,360.7783508300781,0.06301058828830719,0.42453715205192566,0.3486097753047943,0.3234696090221405,0.3234696090221405,31964,Boku no Hero Academia,Boku no Hero Academia | Zoku Natsume Yuujinchou | Mashle | Ajin Part 2 | Kimetsu no Yaiba: Yuukaku-hen | Nomad: Megalo Box 2 | Gakuen Heaven | 7 Seeds | Baka to Test to Shoukanjuu Ni! | Serial Experiments Lain | Amnesia | Saiyuuki Reload Blast,101
hybrid_failure_vs_popularity,Popularity found the holdout but the profile-level tuned product hybrid missed the visible row.,1855028740,Fan,165,32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,7.83,3,10,13,13,7,5,10,13,13,8979.2490234375,2.4000000953674316,4332.3828125,0.03860267996788025,0.43342864513397217,0.3171824514865875,0.29197534918785095,0.29197534918785095,27631,God Eater,God Eater | Kill la Kill | Kubikiri Cycle: Aoiro Savant to Zaregotozukai | Mairimashita! Iruma-kun 2nd Season | Schwarzesmarken | Bubuki Buranki | Kaginado Season 2 | Love Hina | Hachimitsu to Clover | Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo | Plastic Neesan | Mushishi Zoku Shou 2nd Season,101
